mq2,mq4,Time
26,8,34:57.6
26,8,35:12.6
26,8,35:27.6
26,8,35:42.6
28,8,35:57.6
27,8,36:12.6
26,8,36:27.6
26,8,36:42.6
27,8,36:57.6
27,8,37:12.6
33,9,37:27.6
47,9,37:42.6
32,9,37:57.6
32,9,38:12.6
30,8,38:27.6
30,8,38:42.6
29,8,38:57.6
28,8,39:12.6
27,8,39:27.6
27,8,39:42.6
27,8,39:57.6
27,8,40:12.6
26,8,40:27.6
26,8,40:42.6
26,8,40:57.6
26,8,41:12.6
27,8,41:27.6
26,8,41:42.6
26,8,41:57.6
27,8,42:12.6
26,12,42:27.6
25,8,42:42.6
26,9,42:57.6
26,9,43:12.6
25,9,43:27.6
26,9,43:42.6
25,9,43:57.6
25,9,44:12.6
32,12,44:27.6
31,11,44:42.6
29,8,44:57.6
28,7,45:12.6
28,7,45:27.6
28,7,45:42.6
28,7,45:57.6
28,7,46:12.6
28,7,46:27.6
28,7,46:42.6
28,7,46:57.6
28,7,47:12.6
28,7,47:27.6
28,7,47:42.6
28,7,47:57.6
29,7,48:12.6
29,7,48:27.6
28,7,48:42.6
29,7,48:57.6
28,7,49:12.6
28,7,49:27.6
27,7,49:42.6
27,7,49:57.6
28,7,50:12.6
28,7,50:27.6
28,7,50:42.6
27,7,50:57.6
29,7,51:12.6
27,7,51:27.6
27,7,51:42.6
28,7,51:57.6
29,8,52:12.6
27,8,52:27.6
27,7,52:42.6
28,7,52:57.6
26,7,53:12.6
27,7,53:27.6
26,7,53:42.6
26,7,53:57.6
26,7,54:12.6
26,7,54:27.6
27,7,54:42.6
26,7,54:57.6
26,7,55:12.6
23,7,55:27.6
23,7,55:42.6
22,6,55:57.6
22,6,56:12.6
22,6,56:27.6
22,6,56:42.6
22,6,56:57.6
22,6,57:12.6
22,5,57:27.6
22,5,57:42.6
22,5,57:57.6
22,5,58:12.6
22,5,58:27.6
22,5,58:42.6
22,5,58:57.6
22,5,59:12.6
22,5,59:27.6
22,5,59:42.6
22,5,59:57.6
23,5,00:12.6
23,5,00:27.6
23,5,00:42.6
23,5,00:57.6
23,5,01:12.6
22,5,01:27.6
22,5,01:42.6
22,5,01:57.6
23,5,02:12.6
23,5,02:27.6
23,5,02:42.6
23,5,02:57.6
23,5,03:12.6
23,5,03:27.6
23,5,03:42.6
23,5,03:57.6
23,5,04:12.6
23,5,04:27.6
23,5,04:42.6
23,5,04:57.6
23,5,05:12.6
23,5,05:27.6
23,5,05:42.6
23,5,05:57.6
23,5,06:12.6
23,6,06:27.6
24,6,06:42.6
23,6,06:57.6
23,6,07:12.6
23,6,07:27.6
23,6,07:42.6
24,6,07:57.6
24,6,08:12.6
24,6,08:27.6
24,6,08:42.6
24,6,08:57.6
24,6,09:12.6
24,6,09:27.6
24,6,09:42.6
24,6,09:57.6
24,6,10:12.6
24,6,10:27.6
24,6,10:42.6
24,6,10:57.6
24,6,11:12.6
24,6,11:27.6
24,6,11:42.6
24,6,11:57.6
24,6,12:12.6
24,6,12:27.6
24,6,12:42.6
24,6,12:57.6
24,6,13:12.6
24,6,13:27.6
24,6,13:42.6
24,6,13:57.6
24,6,14:12.6
24,6,14:27.6
24,6,14:42.6
24,6,14:57.6
24,6,15:12.6
24,6,15:27.6
24,6,15:42.6
24,6,15:57.6
24,6,16:12.6
24,6,16:27.6
24,6,16:42.6
24,6,16:57.6
24,6,17:12.6
24,6,17:27.6
24,6,17:42.6
24,6,17:57.6
24,6,18:12.6
24,6,18:27.6
24,6,18:42.6
24,6,18:57.6
24,6,19:12.6
24,6,19:27.6
24,6,19:42.6
24,6,19:57.6
24,6,20:12.6
24,6,20:27.6
24,6,20:42.6
24,6,20:57.6
24,6,21:12.6
24,6,21:27.6
24,6,21:42.6
24,6,21:57.6
24,6,22:12.6
24,6,22:27.6
24,6,22:42.6
24,6,22:57.6
24,6,23:12.6
24,6,23:27.6
24,6,23:42.6
24,6,23:57.6
24,6,24:12.6
24,6,24:27.6
24,6,24:42.6
24,6,24:57.6
24,6,25:12.6
24,6,25:27.6
24,6,25:42.6
24,6,25:57.6
24,6,26:12.6
24,6,26:27.6
24,6,26:42.6
24,6,26:57.6
24,6,27:12.6
24,6,27:27.6
24,6,27:42.6
24,6,27:57.6
24,6,28:12.6
24,6,28:27.6
24,6,28:42.6
24,6,28:57.6
24,6,29:12.6
24,6,29:27.6
24,6,29:42.6
24,6,29:57.6
24,6,30:12.6
24,6,30:27.6
24,6,30:42.6
24,6,30:57.6
24,6,31:12.6
24,6,31:27.6
24,6,31:42.6
24,6,31:57.6
24,6,32:12.6
24,6,32:27.6
24,6,32:42.6
24,6,32:57.6
24,6,33:12.6
24,6,33:27.6
24,6,33:42.6
24,6,33:57.6
24,6,34:12.6
24,6,34:27.6
24,6,34:42.6
24,6,34:57.6
24,6,35:12.6
24,6,35:27.6
24,6,35:42.6
24,6,35:57.6
24,6,36:12.6
24,6,36:27.6
24,6,36:42.6
24,6,36:57.6
24,6,37:12.6
24,6,37:27.6
24,6,37:42.6
24,6,37:57.6
24,6,38:12.6
24,6,38:27.6
24,6,38:42.6
24,6,38:57.6
24,6,39:12.6
24,6,39:27.6
24,6,39:42.6
24,6,39:57.6
24,6,40:12.6
24,6,40:27.6
24,6,40:42.6
24,6,40:57.6
24,6,41:12.6
24,6,41:27.6
24,6,41:42.6
24,6,41:57.6
24,6,42:12.6
24,6,42:27.6
24,6,42:42.6
24,6,42:57.6
24,6,43:12.6
24,6,43:27.6
24,6,43:42.6
24,6,43:57.6
24,6,44:12.6
24,6,44:27.6
24,6,44:42.6
24,6,44:57.6
24,6,45:12.6
24,6,45:27.6
24,6,45:42.6
24,6,45:57.6
24,6,46:12.6
24,6,46:27.6
24,6,46:42.6
24,6,46:57.6
24,6,47:12.6
24,6,47:27.6
24,6,47:42.6
24,6,47:57.6
24,6,48:12.6
24,6,48:27.6
24,6,48:42.6
24,6,48:57.6
24,6,49:12.6
24,6,49:27.6
24,6,49:42.6
24,6,49:57.6
24,6,50:12.6
24,6,50:27.6
24,6,50:42.6
24,6,50:57.6
24,6,51:12.6
24,6,51:27.6
24,6,51:42.6
24,6,51:57.6
24,6,52:12.6
24,6,52:27.6
24,6,52:42.6
24,6,52:57.6
24,6,53:12.6
24,6,53:27.6
24,6,53:42.6
24,6,53:57.6
24,6,54:12.6
24,6,54:27.6
24,6,54:42.6
24,6,54:57.6
24,6,55:12.6
24,6,55:27.6
24,6,55:42.6
24,6,55:57.6
24,6,56:12.6
24,6,56:27.6
24,6,56:42.6
24,6,56:57.6
24,6,57:12.6
24,6,57:27.6
24,6,57:42.6
24,6,57:57.6
24,6,58:12.6
24,6,58:27.6
24,6,58:42.6
24,6,58:57.6
24,6,59:12.6
24,6,59:27.6
24,6,59:42.6
24,6,59:57.6
24,6,00:12.6
24,6,00:27.6
24,6,00:42.6
24,6,00:57.6
24,6,01:12.6
24,6,01:27.6
24,6,01:42.6
24,6,01:57.6
24,6,02:12.6
24,6,02:27.6
24,6,02:42.6
24,6,02:57.6
24,6,03:12.6
24,6,03:27.6
24,6,03:42.6
24,6,03:57.6
24,6,04:12.6
24,6,04:27.6
24,6,04:42.6
24,6,04:57.6
24,6,05:12.6
24,6,05:27.6
24,6,05:42.6
24,6,05:57.6
24,6,06:12.6
24,6,06:27.6
24,6,06:42.6
24,6,06:57.6
24,6,07:12.6
24,6,07:27.6
24,6,07:42.6
24,6,07:57.6
24,6,08:12.6
24,6,08:27.6
24,6,08:42.6
24,6,08:57.6
24,6,09:12.6
24,6,09:27.6
24,6,09:42.6
24,6,09:57.6
24,6,10:12.6
24,6,10:27.6
24,6,10:42.6
24,6,10:57.6
24,6,11:12.6
24,6,11:27.6
24,6,11:42.6
24,6,11:57.6
24,6,12:12.6
24,6,12:27.6
24,6,12:42.6
24,6,12:57.6
24,6,13:12.6
24,6,13:27.6
24,6,13:42.6
24,6,13:57.6
24,6,14:12.6
24,6,14:27.6
24,6,14:42.6
23,6,14:57.6
24,6,15:12.6
24,6,15:27.6
24,6,15:42.6
24,6,15:57.6
24,6,16:12.6
24,6,16:27.6
24,6,16:42.6
24,6,16:57.6
24,6,17:12.6
24,6,17:27.6
23,6,17:42.6
24,6,17:57.6
24,6,18:12.6
24,6,18:27.6
24,6,18:42.6
24,6,18:57.6
23,6,19:12.6
23,6,19:27.6
23,6,19:42.6
24,6,19:57.6
24,6,20:12.6
24,6,20:27.6
23,6,20:42.6
24,6,20:57.6
24,6,21:12.6
24,6,21:27.6
23,6,21:42.6
23,6,21:57.6
23,6,22:12.6
23,6,22:27.6
23,6,22:42.6
23,6,22:57.6
23,6,23:12.6
23,6,23:27.6
23,6,23:42.6
23,6,23:57.6
23,6,24:12.6
23,6,24:27.6
23,6,24:42.6
23,6,24:57.6
23,6,25:12.6
23,6,25:27.6
23,6,25:42.6
23,6,25:57.6
23,6,26:12.6
23,6,26:27.6
23,6,26:42.6
23,6,26:57.6
23,6,27:12.6
23,6,27:27.6
23,6,27:42.6
23,6,27:57.6
23,6,28:12.6
23,6,28:27.6
23,6,28:42.6
23,6,28:57.6
23,6,29:12.6
23,6,29:27.6
23,6,29:42.6
23,6,29:57.6
23,6,30:12.6
23,6,30:27.6
23,6,30:42.6
23,6,30:57.6
23,6,31:12.6
23,6,31:27.6
23,6,31:42.6
23,6,31:57.6
23,6,32:12.6
23,6,32:27.6
23,6,32:42.6
23,6,32:57.6
23,6,33:12.6
23,6,33:27.6
23,6,33:42.6
23,6,33:57.6
23,6,34:12.6
23,6,34:27.6
23,6,34:42.6
23,6,34:57.6
23,6,35:12.6
23,6,35:27.6
23,6,35:42.6
23,6,35:57.6
23,6,36:12.6
23,6,36:27.6
23,6,36:42.6
23,6,36:57.6
23,6,37:12.6
23,6,37:27.6
23,6,37:42.6
23,6,37:57.6
23,6,38:12.6
23,6,38:27.6
23,6,38:42.6
23,6,38:57.6
23,6,39:12.6
23,6,39:27.6
23,6,39:42.6
23,6,39:57.6
23,6,40:12.6
23,6,40:27.6
23,6,40:42.6
23,6,40:57.6
23,6,41:12.6
23,6,41:27.6
23,6,41:42.6
23,6,41:57.6
23,6,42:12.6
23,6,42:27.6
23,6,42:42.6
23,6,42:57.6
23,6,43:12.6
23,6,43:27.6
22,6,43:42.6
23,6,43:57.6
23,6,44:12.6
22,6,44:27.6
22,6,44:42.6
22,6,44:57.6
22,6,45:12.6
22,6,45:27.6
22,6,45:42.6
22,6,45:57.6
22,6,46:12.6
22,6,46:27.6
22,6,46:42.6
22,6,46:57.6
22,6,47:12.6
22,6,47:27.6
22,6,47:42.6
22,6,47:57.6
22,6,48:12.6
22,6,48:27.6
22,6,48:42.6
22,6,48:57.6
22,6,49:12.6
22,6,49:27.6
22,6,49:42.6
22,6,49:57.6
22,6,50:12.6
22,6,50:27.6
22,6,50:42.6
22,6,50:57.6
22,6,51:12.6
22,6,51:27.6
22,6,51:42.6
22,6,51:57.6
22,6,52:12.6
22,6,52:27.6
22,6,52:42.6
22,6,52:57.6
22,6,53:12.6
22,6,53:27.6
22,6,53:42.6
22,6,53:57.6
22,6,54:12.6
22,6,54:27.6
22,6,54:42.6
22,6,54:57.6
22,6,55:12.6
22,6,55:27.6
22,6,55:42.6
22,6,55:57.6
22,6,56:12.6
22,6,56:27.6
22,6,56:42.6
22,6,56:57.6
22,6,57:12.6
22,6,57:27.6
22,6,57:42.6
22,6,57:57.6
22,6,58:12.6
22,6,58:27.6
22,6,58:42.6
22,6,58:57.6
22,6,59:12.6
22,6,59:27.6
22,6,59:42.6
22,6,59:57.6
22,6,00:12.6
22,6,00:27.6
22,6,00:42.6
22,6,00:57.6
22,6,01:12.6
22,6,01:27.6
22,6,01:42.6
22,6,01:57.6
22,6,02:12.6
22,6,02:27.6
22,6,02:42.6
22,6,02:57.6
22,6,03:12.6
22,6,03:27.6
22,6,03:42.6
22,6,03:57.6
22,6,04:12.6
22,6,04:27.6
22,6,04:42.6
22,6,04:57.6
22,6,05:12.6
22,6,05:27.6
22,6,05:42.6
22,6,05:57.6
22,6,06:12.6
22,6,06:27.6
22,6,06:42.6
22,6,06:57.6
22,6,07:12.6
22,6,07:27.6
22,6,07:42.6
22,6,07:57.6
22,6,08:12.6
22,6,08:27.6
22,6,08:42.6
22,6,08:57.6
21,6,09:12.6
22,6,09:27.6
22,6,09:42.6
22,6,09:57.6
22,6,10:12.6
22,6,10:27.6
22,6,10:42.6
22,6,10:57.6
22,6,11:12.6
22,6,11:27.6
22,6,11:42.6
22,6,11:57.6
21,6,12:12.6
22,6,12:27.6
22,6,12:42.6
22,6,12:57.6
22,6,13:12.6
22,6,13:27.6
21,6,13:42.6
22,6,13:57.6
22,6,14:12.6
22,6,14:27.6
21,6,14:42.6
21,6,14:57.6
21,6,15:12.6
21,6,15:27.6
21,6,15:42.6
21,6,15:57.6
21,6,16:12.6
22,6,16:27.6
22,6,16:42.6
21,6,16:57.6
21,5,17:12.6
21,6,17:27.6
21,6,17:42.6
21,5,17:57.6
22,5,18:12.6
21,5,18:27.6
21,5,18:42.6
21,5,18:57.6
22,5,19:12.6
22,5,19:27.6
21,5,19:42.6
21,5,19:57.6
21,5,20:12.6
21,5,20:27.6
21,6,20:42.6
22,5,20:57.6
21,5,21:12.6
22,5,21:27.6
21,5,21:42.6
21,5,21:57.6
21,5,22:12.6
21,5,22:27.6
21,5,22:42.6
21,5,22:57.6
21,5,23:12.6
21,5,23:27.6
21,5,23:42.6
21,5,23:57.6
21,5,24:12.6
21,5,24:27.6
21,5,24:42.6
21,5,24:57.6
21,5,25:12.6
21,5,25:27.6
21,5,25:42.6
21,5,25:57.6
21,5,26:12.6
21,5,26:27.6
21,5,26:42.6
21,5,26:57.6
21,5,27:12.6
21,5,27:27.6
21,5,27:42.6
21,5,27:57.6
21,5,28:12.6
21,5,28:27.6
21,5,28:42.6
21,5,28:57.6
21,5,29:12.6
21,5,29:27.6
21,5,29:42.6
21,5,29:57.6
21,5,30:12.6
21,5,30:27.6
21,5,30:42.6
21,5,30:57.6
21,5,31:12.6
21,5,31:27.6
21,5,31:42.6
21,5,31:57.6
21,5,32:12.6
21,5,32:27.6
21,5,32:42.6
21,5,32:57.6
21,5,33:12.6
21,5,33:27.6
21,5,33:42.6
21,5,33:57.6
21,5,34:12.6
21,5,34:27.6
21,5,34:42.6
21,5,34:57.6
21,5,35:12.6
21,5,35:27.6
21,5,35:42.6
21,5,35:57.6
21,5,36:12.6
21,5,36:27.6
21,5,36:42.6
21,5,36:57.6
21,5,37:12.6
21,5,37:27.6
21,5,37:42.6
21,5,37:57.6
21,5,38:12.6
21,5,38:27.6
21,5,38:42.6
21,5,38:57.6
21,5,39:12.6
21,5,39:27.6
21,5,39:42.6
21,5,39:57.6
21,5,40:12.6
21,5,40:27.6
21,5,40:42.6
21,5,40:57.6
21,5,41:12.6
21,5,41:27.6
21,5,41:42.6
21,5,41:57.6
21,5,42:12.6
21,5,42:27.6
21,5,42:42.6
21,5,42:57.6
21,5,43:12.6
21,5,43:27.6
21,5,43:42.6
21,5,43:57.6
21,5,44:12.6
21,5,44:27.6
21,5,44:42.6
21,5,44:57.6
21,5,45:12.6
21,5,45:27.6
21,5,45:42.6
21,5,45:57.6
21,5,46:12.6
21,5,46:27.6
21,5,46:42.6
21,5,46:57.6
21,5,47:12.6
21,5,47:27.6
21,5,47:42.6
21,5,47:57.6
21,5,48:12.6
21,5,48:27.6
21,5,48:42.6
21,5,48:57.6
21,5,49:12.6
21,5,49:27.6
21,5,49:42.6
21,5,49:57.6
21,5,50:12.6
21,5,50:27.6
21,5,50:42.6
21,5,50:57.6
21,5,51:12.6
21,5,51:27.6
21,5,51:42.6
21,5,51:57.6
21,5,52:12.6
21,5,52:27.6
21,5,52:42.6
21,5,52:57.6
21,5,53:12.6
21,5,53:27.6
21,5,53:42.6
21,5,53:57.6
21,5,54:12.6
21,5,54:27.6
21,5,54:42.6
21,5,54:57.6
21,5,55:12.6
21,5,55:27.6
21,5,55:42.6
21,5,55:57.6
21,5,56:12.6
21,5,56:27.6
21,5,56:42.6
21,5,56:57.6
21,5,57:12.6
21,5,57:27.6
21,5,57:42.6
21,5,57:57.6
21,5,58:12.6
21,5,58:27.6
21,5,58:42.6
21,5,58:57.6
21,5,59:12.6
21,5,59:27.6
21,5,59:42.6
21,5,59:57.6
21,5,00:12.6
21,5,00:27.6
21,5,00:42.6
21,5,00:57.6
21,5,01:12.6
21,5,01:27.6
21,5,01:42.6
21,5,01:57.6
21,5,02:12.6
21,5,02:27.6
21,5,02:42.6
21,5,02:57.6
21,5,03:12.6
21,5,03:27.6
21,5,03:42.6
21,5,03:57.6
21,5,04:12.6
21,5,04:27.6
21,5,04:42.6
21,5,04:57.6
21,5,05:12.6
21,5,05:27.6
21,5,05:42.6
21,5,05:57.6
21,5,06:12.6
21,5,06:27.6
21,5,06:42.6
21,5,06:57.6
21,5,07:12.6
21,5,07:27.6
21,5,07:42.6
21,5,07:57.6
21,5,08:12.6
21,5,08:27.6
21,5,08:42.6
21,5,08:57.6
21,5,09:12.6
21,5,09:27.6
21,5,09:42.6
21,5,09:57.6
21,5,10:12.6
21,5,10:27.6
21,5,10:42.6
21,5,10:57.6
21,5,11:12.6
21,5,11:27.6
21,5,11:42.6
21,5,11:57.6
21,5,12:12.6
21,5,12:27.6
21,5,12:42.6
21,5,12:57.6
21,5,13:12.6
21,5,13:27.6
21,5,13:42.6
21,5,13:57.6
21,5,14:12.6
21,5,14:27.6
21,5,14:42.6
21,5,14:57.6
21,5,15:12.6
21,5,15:27.6
21,5,15:42.6
21,5,15:57.6
21,5,16:12.6
21,5,16:27.6
21,5,16:42.6
20,5,16:57.6
20,5,17:12.6
20,5,17:27.6
20,5,17:42.6
20,5,17:57.6
20,5,18:12.6
20,5,18:27.6
20,5,18:42.6
20,5,18:57.6
20,5,19:12.6
20,5,19:27.6
20,5,19:42.6
21,5,19:57.6
21,5,20:12.6
20,5,20:27.6
20,5,20:42.6
21,5,20:57.6
20,5,21:12.6
20,5,21:27.6
20,5,21:42.6
20,5,21:57.6
20,5,22:12.6
20,5,22:27.6
20,5,22:42.6
20,5,22:57.6
20,5,23:12.6
21,5,23:27.6
20,5,23:42.6
20,5,23:57.6
20,5,24:12.6
20,5,24:27.6
20,5,24:42.6
20,5,24:57.6
20,5,25:12.6
20,5,25:27.6
20,5,25:42.6
20,5,25:57.6
20,5,26:12.6
20,4,26:27.6
20,5,26:42.6
20,5,26:57.6
20,5,27:12.6
20,5,27:27.6
20,4,27:42.6
20,4,27:57.6
20,4,28:12.6
20,5,28:27.6
20,5,28:42.6
20,4,28:57.6
20,4,29:12.6
20,4,29:27.6
20,5,29:42.6
20,4,29:57.6
20,4,30:12.6
20,4,30:27.6
20,4,30:42.6
20,4,30:57.6
20,4,31:12.6
20,4,31:27.6
20,4,31:42.6
20,4,31:57.6
20,4,32:12.6
20,4,32:27.6
20,4,32:42.6
20,4,32:57.6
20,4,33:12.6
20,4,33:27.6
20,4,33:42.6
20,4,33:57.6
20,4,34:12.6
20,4,34:27.6
20,4,34:42.6
20,4,34:57.6
20,4,35:12.6
20,4,35:27.6
20,4,35:42.6
20,4,35:57.6
20,4,36:12.6
20,4,36:27.6
20,4,36:42.6
20,4,36:57.6
20,4,37:12.6
20,4,37:27.6
20,4,37:42.6
20,4,37:57.6
20,4,38:12.6
20,4,38:27.6
20,4,38:42.6
20,4,38:57.6
20,4,39:12.6
20,4,39:27.6
20,4,39:42.6
20,4,39:57.6
20,4,40:12.6
20,4,40:27.6
20,4,40:42.6
20,4,40:57.6
20,4,41:12.6
20,4,41:27.6
20,4,41:42.6
20,4,41:57.6
20,4,42:12.6
20,4,42:27.6
20,4,42:42.6
20,4,42:57.6
20,4,43:12.6
20,4,43:27.6
20,4,43:42.6
20,4,43:57.6
20,4,44:12.6
20,4,44:27.6
20,4,44:42.6
20,4,44:57.6
20,4,45:12.6
20,4,45:27.6
20,4,45:42.6
20,4,45:57.6
20,4,46:12.6
20,4,46:27.6
20,4,46:42.6
20,4,46:57.6
20,4,47:12.6
20,4,47:27.6
20,4,47:42.6
20,4,47:57.6
20,4,48:12.6
20,4,48:27.6
20,4,48:42.6
20,4,48:57.6
20,4,49:12.6
19,4,49:27.6
19,4,49:42.6
20,4,49:57.6
20,4,50:12.6
20,4,50:27.6
19,4,50:42.6
20,4,50:57.6
20,4,51:12.6
19,4,51:27.6
19,4,51:42.6
19,4,51:57.6
20,4,52:12.6
19,4,52:27.6
20,4,52:42.6
19,4,52:57.6
19,4,53:12.6
20,4,53:27.6
19,4,53:42.6
20,4,53:57.6
19,4,54:12.6
20,4,54:27.6
19,4,54:42.6
20,4,54:57.6
19,4,55:12.6
20,4,55:27.6
20,4,55:42.6
20,4,55:57.6
19,4,56:12.6
19,4,56:27.6
19,4,56:42.6
20,4,56:57.6
19,4,57:12.6
20,4,57:27.6
20,4,57:42.6
20,4,57:57.6
20,4,58:12.6
20,4,58:27.6
19,4,58:42.6
19,4,58:57.6
19,4,59:12.6
19,4,59:27.6
19,4,59:42.6
19,4,59:57.6
19,4,00:12.6
19,4,00:27.6
19,4,00:42.6
19,4,00:57.6
20,4,01:12.6
20,4,01:27.6
19,4,01:42.6
19,4,01:57.6
19,4,02:12.6
19,4,02:27.6
19,4,02:42.6
19,4,02:57.6
19,4,03:12.6
19,4,03:27.6
19,4,03:42.6
19,4,03:57.6
19,4,04:12.6
19,4,04:27.6
19,4,04:42.6
19,4,04:57.6
19,4,05:12.6
19,4,05:27.6
19,4,05:42.6
19,4,05:57.6
19,4,06:12.6
19,4,06:27.6
19,4,06:42.6
19,4,06:57.6
19,4,07:12.6
19,4,07:27.6
19,4,07:42.6
19,4,07:57.6
19,4,08:12.6
19,4,08:27.6
19,4,08:42.6
19,4,08:57.6
19,4,09:12.6
19,4,09:27.6
19,4,09:42.6
19,4,09:57.6
19,4,10:12.6
19,4,10:27.6
19,4,10:42.6
19,4,10:57.6
19,4,11:12.6
19,4,11:27.6
19,4,11:42.6
19,4,11:57.6
19,4,12:12.6
19,4,12:27.6
19,4,12:42.6
19,4,12:57.6
19,4,13:12.6
19,4,13:27.6
19,4,13:42.6
19,4,13:57.6
19,4,14:12.6
19,4,14:27.6
19,4,14:42.6
19,4,14:57.6
19,4,15:12.6
19,4,15:27.6
19,4,15:42.6
19,4,15:57.6
19,4,16:12.6
19,4,16:27.6
19,4,16:42.6
19,4,16:57.6
19,4,17:12.6
19,4,17:27.6
19,4,17:42.6
19,4,17:57.6
19,4,18:12.6
19,4,18:27.6
19,4,18:42.6
19,4,18:57.6
19,4,19:12.6
19,4,19:27.6
19,4,19:42.6
19,4,19:57.6
19,4,20:12.6
19,4,20:27.6
19,4,20:42.6
19,4,20:57.6
19,4,21:12.6
19,4,21:27.6
19,4,21:42.6
19,4,21:57.6
19,4,22:12.6
19,4,22:27.6
19,4,22:42.6
19,4,22:57.6
19,4,23:12.6
19,4,23:27.6
19,4,23:42.6
19,4,23:57.6
19,4,24:12.6
19,4,24:27.6
19,4,24:42.6
19,4,24:57.6
19,4,25:12.6
19,4,25:27.6
19,4,25:42.6
19,4,25:57.6
19,4,26:12.6
19,4,26:27.6
19,4,26:42.6
19,4,26:57.6
19,4,27:12.6
19,4,27:27.6
19,4,27:42.6
19,4,27:57.6
19,4,28:12.6
19,4,28:27.6
19,4,28:42.6
19,4,28:57.6
19,4,29:12.6
19,4,29:27.6
19,4,29:42.6
19,4,29:57.6
19,4,30:12.6
19,4,30:27.6
19,4,30:42.6
19,4,30:57.6
19,4,31:12.6
19,4,31:27.6
19,4,31:42.6
19,4,31:57.6
19,4,32:12.6
19,4,32:27.6
19,4,32:42.6
19,4,32:57.6
19,4,33:12.6
19,4,33:27.6
19,4,33:42.6
19,4,33:57.6
19,4,34:12.6
19,4,34:27.6
19,4,34:42.6
19,4,34:57.6
19,4,35:12.6
19,4,35:27.6
19,4,35:42.6
19,4,35:57.6
19,4,36:12.6
19,4,36:27.6
19,4,36:42.6
19,4,36:57.6
19,4,37:12.6
19,4,37:27.6
19,4,37:42.6
19,4,37:57.6
19,4,38:12.6
19,4,38:27.6
19,4,38:42.6
19,4,38:57.6
19,4,39:12.6
19,4,39:27.6
19,4,39:42.6
19,4,39:57.6
19,4,40:12.6
19,4,40:27.6
19,4,40:42.6
19,4,40:57.6
19,4,41:12.6
19,4,41:27.6
19,4,41:42.6
19,4,41:57.6
19,4,42:12.6
19,4,42:27.6
19,4,42:42.6
19,4,42:57.6
19,4,43:12.6
19,4,43:27.6
19,4,43:42.6
19,4,43:57.6
19,4,44:12.6
19,4,44:27.6
19,4,44:42.6
19,4,44:57.6
19,4,45:12.6
19,4,45:27.6
19,4,45:42.6
19,4,45:57.6
19,4,46:12.6
19,4,46:27.6
19,4,46:42.6
19,4,46:57.6
19,4,47:12.6
19,4,47:27.6
19,4,47:42.6
19,4,47:57.6
19,4,48:12.6
19,4,48:27.6
19,4,48:42.6
19,4,48:57.6
19,4,49:12.6
19,4,49:27.6
19,4,49:42.6
19,4,49:57.6
19,4,50:12.6
19,4,50:27.6
19,4,50:42.6
19,4,50:57.6
19,4,51:12.6
19,4,51:27.6
19,4,51:42.6
19,4,51:57.6
19,4,52:12.6
19,4,52:27.6
19,4,52:42.6
19,4,52:57.6
19,4,53:12.6
19,4,53:27.6
19,4,53:42.6
19,4,53:57.6
19,4,54:12.6
19,4,54:27.6
19,4,54:42.6
19,4,54:57.6
19,4,55:12.6
19,4,55:27.6
19,4,55:42.6
19,4,55:57.6
19,4,56:12.6
19,4,56:27.6
19,4,56:42.6
19,4,56:57.6
19,4,57:12.6
19,4,57:27.6
19,4,57:42.6
19,4,57:57.6
19,4,58:12.6
19,4,58:27.6
19,4,58:42.6
19,4,58:57.6
19,4,59:12.6
19,4,59:27.6
19,4,59:42.6
19,4,59:57.6
19,4,00:12.6
19,4,00:27.6
19,4,00:42.6
19,4,00:57.6
19,4,01:12.6
19,4,01:27.6
19,4,01:42.6
19,4,01:57.6
19,4,02:12.6
19,4,02:27.6
19,4,02:42.6
19,4,02:57.6
19,4,03:12.6
19,4,03:27.6
19,4,03:42.6
19,4,03:57.6
19,4,04:12.6
19,4,04:27.6
19,4,04:42.6
19,4,04:57.6
19,4,05:12.6
19,4,05:27.6
19,4,05:42.6
19,4,05:57.6
19,4,06:12.6
19,4,06:27.6
19,4,06:42.6
19,4,06:57.6
19,4,07:12.6
19,4,07:27.6
19,4,07:42.6
19,4,07:57.6
19,4,08:12.6
19,4,08:27.6
19,4,08:42.6
19,4,08:57.6
19,4,09:12.6
19,4,09:27.6
19,4,09:42.6
19,4,09:57.6
19,4,10:12.6
19,4,10:27.6
19,4,10:42.6
19,4,10:57.6
19,4,11:12.6
19,4,11:27.6
19,4,11:42.6
19,4,11:57.6
19,4,12:12.6
19,4,12:27.6
19,4,12:42.6
19,4,12:57.6
19,4,13:12.6
19,4,13:27.6
19,4,13:42.6
19,4,13:57.6
19,4,14:12.6
19,4,14:27.6
19,4,14:42.6
19,4,14:57.6
19,4,15:12.6
19,4,15:27.6
19,4,15:42.6
19,4,15:57.6
19,4,16:12.6
19,4,16:27.6
19,4,16:42.6
19,4,16:57.6
19,4,17:12.6
19,4,17:27.6
19,4,17:42.6
19,4,17:57.6
19,4,18:12.6
19,4,18:27.6
19,4,18:42.6
19,4,18:57.6
19,4,19:12.6
19,4,19:27.6
19,4,19:42.6
19,4,19:57.6
19,4,20:12.6
19,4,20:27.6
19,4,20:42.6
19,4,20:57.6
19,4,21:12.6
19,4,21:27.6
19,4,21:42.6
19,4,21:57.6
19,4,22:12.6
19,4,22:27.6
19,4,22:42.6
19,4,22:57.6
19,4,23:12.6
19,4,23:27.6
19,4,23:42.6
19,4,23:57.6
19,4,24:12.6
